time,deviceName,location,object_hAcc,object_sat
2023-07-11 14:53:58.388096194+00:00,A0117,43.2562721::-7.3467556,4,8
2023-07-11 15:09:18.442623158+00:00,A0117,43.2563851::-7.3465449,4,8
2023-07-11 15:24:40.550402210+00:00,A0117,43.2562484::-7.3468291,4,8
2023-07-11 17:13:42.803223290+00:00,A0117,43.2536798::-7.3443214,7,3
2023-07-11 17:25:04.548612456+00:00,A0117,43.2531917::-7.3430368,30,3
2023-07-11 17:36:11.653078410+00:00,A0117,43.2511866::-7.3381693,50,3
2023-07-11 17:47:32.582113784+00:00,A0117,43.2512662::-7.3385637,4,5
2023-07-11 18:45:43.771352249+00:00,A0117,43.2512748::-7.3386089,3,5
2023-07-11 20:05:46.411492779+00:00,A0117,43.2511855::-7.3386208,2,9
2023-07-11 20:14:04.925716543+00:00,A0117,43.2512931::-7.3385433,4,8
2023-07-11 21:01:51.385145993+00:00,A0117,43.2511929::-7.3385869,3,8
2023-07-11 23:00:55.604285795+00:00,A0117,43.2511469::-7.3386443,2,8
2023-07-12 01:14:43.565982584+00:00,A0117,43.251175::-7.3384996,2,6
2023-07-12 06:08:31.892542220+00:00,A0117,43.2512172::-7.3386121,2,7
2023-07-12 07:18:41.417953632+00:00,A0117,43.2511507::-7.3384554,4,10
2023-07-12 08:44:48.483535021+00:00,A0117,43.2511531::-7.3385283,3,8
2023-07-12 09:03:11.546745397+00:00,A0117,43.2512054::-7.3386087,5,9
2023-07-12 09:18:35.463895514+00:00,A0117,43.251203::-7.3385943,4,8
2023-07-12 09:30:22.456408095+00:00,A0117,43.2511811::-7.3385853,7,8
2023-07-12 09:45:41.344106065+00:00,A0117,43.2511642::-7.3385206,2,8
2023-07-12 10:05:59.507200154+00:00,A0117,43.2526884::-7.3443609,5,8
2023-07-12 10:14:41.626361231+00:00,A0117,43.2545432::-7.3445447,5,11
2023-07-12 10:22:53.393720290+00:00,A0117,43.2564195::-7.3472148,3,12
2023-07-12 10:31:05.586905182+00:00,A0117,43.2564806::-7.3469958,4,12
2023-07-12 10:46:05.418180193+00:00,A0117,43.2564446::-7.3470167,9,11
2023-07-12 11:01:37.555687140+00:00,A0117,43.2564722::-7.3471572,5,10
2023-07-12 11:16:54.479915122+00:00,A0117,43.2565917::-7.3466461,4,10
2023-07-12 11:32:12.435948148+00:00,A0117,43.2563847::-7.3467998,4,10
2023-07-12 12:08:53.539416729+00:00,A0117,43.2564903::-7.3466663,7,9
2023-07-12 12:24:19.402247213+00:00,A0117,43.2566189::-7.3468269,5,10
2023-07-12 12:39:36.580475661+00:00,A0117,43.2564844::-7.3469174,6,10
2023-07-12 12:54:56.630016296+00:00,A0117,43.2564554::-7.3468058,8,9
2023-07-12 14:14:58.692026681+00:00,A0117,43.2564603::-7.3464761,5,9
2023-07-12 14:34:01.624911163+00:00,A0117,43.2564461::-7.3466569,10,9
2023-07-12 14:49:15.557940866+00:00,A0117,43.2564503::-7.346466,5,11
2023-07-12 15:35:26.504465522+00:00,A0117,43.2564025::-7.3469252,7,10
2023-07-12 15:43:24.489894765+00:00,A0117,43.2563726::-7.346771,5,10
2023-07-12 15:59:00.073662095+00:00,A0117,43.2564584::-7.3468707,8,9
2023-07-12 17:12:59.701293750+00:00,A0117,43.2540381::-7.3441964,3,7
2023-07-12 17:46:43.363078059+00:00,A0117,43.2512001::-7.3384808,3,8
2023-07-12 18:04:13.118358887+00:00,A0117,43.2511861::-7.3383277,3,8
2023-07-12 18:30:15.466976574+00:00,A0117,43.2511412::-7.3383289,2,8
2023-07-12 20:05:43.422277683+00:00,A0117,43.2511678::-7.3385017,4,8
2023-07-12 20:44:18.509173443+00:00,A0117,43.2512337::-7.3385233,3,8
2023-07-12 23:48:41.404855901+00:00,A0117,43.2511977::-7.3386203,2,8
2023-07-13 00:03:56.520852385+00:00,A0117,43.2512907::-7.3385525,4,8
2023-07-13 00:19:35.422074655+00:00,A0117,43.2512438::-7.3385787,3,9
2023-07-13 00:34:57.493676647+00:00,A0117,43.2513011::-7.3384703,5,8
2023-07-13 00:49:48.507540703+00:00,A0117,43.2511268::-7.3384021,6,8
2023-07-13 02:22:56.517014369+00:00,A0117,43.2511767::-7.3384161,5,9
2023-07-13 09:16:41.485225935+00:00,A0117,43.25125::-7.33853,2,7
2023-07-13 09:39:01.652338433+00:00,A0117,43.2512578::-7.3384124,2,8
2023-07-13 11:07:11.544545157+00:00,A0117,43.2514308::-7.3390337,2,9
2023-07-13 11:22:18.752558880+00:00,A0117,43.2513243::-7.3389882,6,9
2023-07-13 11:45:47.444849014+00:00,A0117,43.2432405::-7.3351993,4,8
2023-07-13 11:53:36.726513809+00:00,A0117,43.2514219::-7.3393187,4,10
2023-07-13 12:01:27.615052383+00:00,A0117,43.250202::-7.3381986,88,9
2023-07-13 12:08:58.421264680+00:00,A0117,43.2513321::-7.3388288,7,8
2023-07-13 12:16:50.634354705+00:00,A0117,43.2515884::-7.3389033,6,8
2023-07-13 12:25:30.495550758+00:00,A0117,43.2516293::-7.3390007,3,14
2023-07-13 12:40:47.922364653+00:00,A0117,43.2514303::-7.3386654,4,14
2023-07-13 12:48:35.118561188+00:00,A0117,43.2515003::-7.3388584,3,14
2023-07-13 12:56:21.575205266+00:00,A0117,43.2515788::-7.3387151,5,14
2023-07-13 13:11:40.932272655+00:00,A0117,43.2513797::-7.339181,3,14
2023-07-13 13:26:54.373971203+00:00,A0117,43.2515557::-7.3391754,4,14
2023-07-13 13:42:16.508935987+00:00,A0117,43.2514087::-7.3391494,4,9
2023-07-13 13:57:58.556375584+00:00,A0117,43.2515895::-7.3394022,4,10
2023-07-13 14:13:22.584400232+00:00,A0117,43.2515248::-7.3393687,11,8
2023-07-13 14:36:11.426363170+00:00,A0117,43.2513278::-7.3392265,12,8
2023-07-13 14:44:02.443215167+00:00,A0117,43.2513458::-7.3392074,7,10
2023-07-13 15:44:58.503104056+00:00,A0117,43.2513436::-7.3391044,3,9
2023-07-13 16:00:57.692609238+00:00,A0117,43.2513055::-7.3389508,3,8
2023-07-13 16:16:55.427948252+00:00,A0117,43.2514502::-7.3388551,3,10
2023-07-13 16:32:12.386548176+00:00,A0117,43.2514779::-7.3387729,4,11
2023-07-13 17:04:04.556177871+00:00,A0117,43.2516692::-7.3385891,4,10
2023-07-13 17:19:24.517542029+00:00,A0117,43.2514265::-7.3388071,3,9
2023-07-13 17:42:47.334041883+00:00,A0117,43.25116::-7.3383303,6,8
2023-07-13 17:51:01.419327310+00:00,A0117,43.2511569::-7.3383383,7,8
2023-07-13 19:22:11.553313300+00:00,A0117,43.2512369::-7.3385897,4,8
2023-07-13 20:34:27.466514991+00:00,A0117,43.2512296::-7.3385875,2,9
2023-07-14 06:34:59.407736893+00:00,A0117,43.2511157::-7.3383631,2,9
2023-07-14 08:00:46.065654446+00:00,A0117,43.2517156::-7.3400804,5,9
2023-07-14 08:15:45.292627769+00:00,A0117,43.2518233::-7.3396413,6,8
2023-07-14 08:31:05.119316203+00:00,A0117,43.2517963::-7.3396022,8,8
2023-07-14 08:51:04.925688895+00:00,A0117,43.2517243::-7.3395959,14,8
2023-07-14 08:59:30.259540104+00:00,A0117,43.2518379::-7.3393105,21,8
2023-07-14 09:23:57.067181185+00:00,A0117,43.2519448::-7.3398698,1,10
2023-07-14 09:31:43.041379037+00:00,A0117,43.2518451::-7.3397907,5,10
2023-07-14 09:46:58.871022317+00:00,A0117,43.2516591::-7.3399651,3,9
2023-07-14 10:02:24.436322977+00:00,A0117,43.2516952::-7.3401192,4,8
2023-07-14 10:42:11.917051602+00:00,A0117,43.2519125::-7.3395512,5,8
2023-07-14 10:58:00.180486142+00:00,A0117,43.2516364::-7.3394985,3,9
2023-07-14 11:13:51.196981286+00:00,A0117,43.2516827::-7.3395341,2,12
2023-07-14 13:14:04.250368615+00:00,A0117,43.2518787::-7.3393475,5,9
2023-07-14 13:30:18.959314495+00:00,A0117,43.2518293::-7.339127,3,8
2023-07-14 13:46:08.984129955+00:00,A0117,43.2518027::-7.3393712,3,8
2023-07-14 14:14:11.895234743+00:00,A0117,43.2521611::-7.3401373,2,8
2023-07-14 14:29:34.038558544+00:00,A0117,43.2517409::-7.3401687,4,10
2023-07-14 15:05:06.378026254+00:00,A0117,43.2515073::-7.3395222,2,10
2023-07-14 15:34:33.069654636+00:00,A0117,43.2514464::-7.3391524,5,9
2023-07-14 17:17:24.776903980+00:00,A0117,43.2513438::-7.3385521,12,5
2023-07-14 17:31:17.463800062+00:00,A0117,43.2511865::-7.3382966,82,4
2023-07-14 17:42:38.634855758+00:00,A0117,43.2512058::-7.3384865,7,7
2023-07-14 18:09:08.127649344+00:00,A0117,43.251184::-7.3382169,22,6
2023-07-14 20:04:06.606417528+00:00,A0117,43.2513417::-7.3385484,2,8
2023-07-14 20:26:30.675965960+00:00,A0117,43.2512542::-7.3385091,4,8
2023-07-14 20:53:28.402816895+00:00,A0117,43.2512259::-7.3385758,3,9
2023-07-14 21:45:19.583939517+00:00,A0117,43.2512731::-7.3385803,4,8
2023-07-14 22:51:24.792046257+00:00,A0117,43.2511969::-7.338618,7,6
2023-07-15 10:45:32.199404807+00:00,A0117,43.2505198::-7.3426225,3,8
2023-07-15 11:00:37.339879001+00:00,A0117,43.2508069::-7.342419,11,9
2023-07-15 11:30:50.735068107+00:00,A0117,43.2508199::-7.3422915,9,9
2023-07-15 11:46:28.785614468+00:00,A0117,43.2504286::-7.3427154,3,10
2023-07-15 12:01:46.371452398+00:00,A0117,43.2505674::-7.3425125,5,9
2023-07-15 12:17:09.417616742+00:00,A0117,43.2506203::-7.3425997,3,8
2023-07-15 12:51:53.671842273+00:00,A0117,43.2506823::-7.3428585,4,8
2023-07-15 14:16:35.508242011+00:00,A0117,43.2508445::-7.3425103,7,10
2023-07-15 14:26:26.799051316+00:00,A0117,43.2508132::-7.3425995,11,10
2023-07-15 14:39:36.950315378+00:00,A0117,43.2508461::-7.3425855,12,10
2023-07-15 14:47:52.408074022+00:00,A0117,43.2507852::-7.3423878,18,10
2023-07-15 15:00:46.500053481+00:00,A0117,43.2507978::-7.3425702,11,9
2023-07-15 15:09:46.450740658+00:00,A0117,43.2508547::-7.3424461,12,9
2023-07-15 15:18:28.401905830+00:00,A0117,43.2507842::-7.3426401,14,8
2023-07-15 15:33:43.557800725+00:00,A0117,43.2507688::-7.3425652,10,8
2023-07-15 15:49:55.425721526+00:00,A0117,43.2507797::-7.3425827,5,10
2023-07-15 17:19:47.826520963+00:00,A0117,43.2530196::-7.3403194,4,6
2023-07-15 17:30:25.579603259+00:00,A0117,43.251105::-7.3383453,6,8
2023-07-15 17:55:29.456158162+00:00,A0117,43.2511521::-7.3383471,3,11
2023-07-15 19:46:46.815333330+00:00,A0117,43.2512572::-7.3385486,3,8
2023-07-15 20:06:48.172766980+00:00,A0117,43.2512709::-7.3385911,5,4
2023-07-16 08:15:25.320551368+00:00,A0117,43.2513738::-7.3385604,46,5
2023-07-16 09:01:12.079950419+00:00,A0117,43.2510228::-7.3427906,2,9
2023-07-16 09:09:31.508613519+00:00,A0117,43.2509701::-7.3427702,4,9
2023-07-16 10:20:44.044068208+00:00,A0117,43.2507967::-7.3425767,5,8
2023-07-16 10:36:29.146836940+00:00,A0117,43.2508121::-7.3425801,3,8
2023-07-16 11:02:29.167521933+00:00,A0117,43.2511891::-7.3421324,10,8
2023-07-16 11:17:42.106854691+00:00,A0117,43.2507778::-7.3430226,16,8
2023-07-16 11:57:49.490863434+00:00,A0117,43.2508417::-7.3425819,10,8
2023-07-16 12:14:29.006327663+00:00,A0117,43.2508324::-7.3425275,7,8
2023-07-16 14:08:12.605874450+00:00,A0117,43.2507996::-7.3425703,3,8
2023-07-16 14:23:21.559847431+00:00,A0117,43.2507979::-7.3425772,6,8
2023-07-16 17:16:29.268813185+00:00,A0117,43.2515727::-7.3382652,3,10
2023-07-16 17:24:42.128154528+00:00,A0117,43.2512694::-7.3383926,5,10
2023-07-17 00:25:02.321215677+00:00,A0117,43.2512483::-7.3385685,2,6
2023-07-17 00:54:30.303668038+00:00,A0117,43.2511965::-7.3384658,2,9
2023-07-17 08:55:29.096871788+00:00,A0117,43.2512394::-7.3384756,2,9
2023-07-17 10:18:48.213812035+00:00,A0117,43.2511784::-7.3430143,4,8
2023-07-17 10:34:04.250145257+00:00,A0117,43.2511781::-7.3428986,5,8
2023-07-17 10:49:21.010689957+00:00,A0117,43.2509275::-7.3431178,4,8
2023-07-17 11:04:43.305278156+00:00,A0117,43.2512434::-7.3431129,5,8
2023-07-17 11:26:03.142602726+00:00,A0117,43.250782::-7.3425781,3,9
2023-07-17 11:34:06.948138798+00:00,A0117,43.2508044::-7.342558,5,9
2023-07-17 11:42:59.962074608+00:00,A0117,43.2508731::-7.3428383,2,8
2023-07-17 11:59:29.656191385+00:00,A0117,43.2507973::-7.3425396,2,10
2023-07-17 12:14:30.637846839+00:00,A0117,43.2508161::-7.3425425,4,10
2023-07-17 14:22:29.777436108+00:00,A0117,43.2508158::-7.3425566,5,8
2023-07-17 16:51:26.285640152+00:00,A0117,43.2522985::-7.3388136,5,6
2023-07-17 17:05:27.184775165+00:00,A0117,43.2513498::-7.3383536,3,8
2023-07-17 19:34:52.000862266+00:00,A0117,43.2513068::-7.3384316,56,4
2023-07-17 19:42:52.888219893+00:00,A0117,43.2514442::-7.3382544,13,3
2023-07-17 19:58:11.424725825+00:00,A0117,43.2512864::-7.3384436,16,3
2023-07-18 02:38:22.070238724+00:00,A0117,43.2511805::-7.3385209,2,7
2023-07-18 08:35:51.360378662+00:00,A0117,43.2510818::-7.3383479,159,3
2023-07-18 08:43:51.405506567+00:00,A0117,43.251227::-7.3385672,3,6
2023-07-18 08:51:50.457011609+00:00,A0117,43.2512379::-7.3385842,2,8
2023-07-18 09:01:09.980197553+00:00,A0117,43.2512859::-7.3384697,6,8
2023-07-18 09:28:01.409558093+00:00,A0117,43.2513798::-7.3431984,5,8
2023-07-18 09:36:13.065729348+00:00,A0117,43.2511294::-7.3433904,7,8
2023-07-18 10:11:12.133519164+00:00,A0117,43.2512779::-7.3434,4,10
2023-07-18 11:16:24.128189710+00:00,A0117,43.2510262::-7.3433957,4,9
2023-07-18 11:38:57.204505221+00:00,A0117,43.2507957::-7.3425925,3,8
2023-07-18 13:28:50.511120897+00:00,A0117,43.2510417::-7.3430586,5,10
2023-07-18 14:54:21.575565138+00:00,A0117,43.2510437::-7.343044,5,9
2023-07-18 15:09:24.494780579+00:00,A0117,43.2511251::-7.3429573,7,8
2023-07-18 15:25:18.079523514+00:00,A0117,43.2510626::-7.3429704,7,8
2023-07-18 15:54:47.081207231+00:00,A0117,43.2510956::-7.3430134,4,9
2023-07-18 16:46:29.305110682+00:00,A0117,43.2512457::-7.343015,5,8
2023-07-18 17:53:36.372109756+00:00,A0117,43.2511646::-7.3382949,4,7
2023-07-18 17:59:00.069037645+00:00,A0117,43.2511687::-7.3384984,5,8
2023-07-18 20:38:12.118858627+00:00,A0117,43.2512531::-7.3385213,3,8
2023-07-18 21:39:01.093881990+00:00,A0117,43.2512996::-7.3385806,9,7
2023-07-18 21:59:51.951863538+00:00,A0117,43.251282::-7.3385482,2,8
2023-07-18 23:47:44.271554819+00:00,A0117,43.2513026::-7.3385643,1,9
2023-07-19 00:22:51.132263251+00:00,A0117,43.2512691::-7.338604,1,7
2023-07-19 08:46:36.175477726+00:00,A0117,43.2511922::-7.3385399,179,3
2023-07-19 09:10:57.033042559+00:00,A0117,43.2512356::-7.3385055,2,9
2023-07-19 10:05:18.927989354+00:00,A0117,43.2531582::-7.3403486,4,9
2023-07-19 10:20:48.406624178+00:00,A0117,43.251741::-7.3435036,4,9
2023-07-19 10:36:42.405725174+00:00,A0117,43.2517307::-7.3435252,2,9
2023-07-19 10:52:43.931594826+00:00,A0117,43.2511025::-7.3430561,3,9
2023-07-19 11:00:55.557354076+00:00,A0117,43.2510982::-7.3430475,4,9
2023-07-19 11:13:49.472756238+00:00,A0117,43.2512509::-7.3430302,6,9
2023-07-19 11:22:03.485100043+00:00,A0117,43.2511273::-7.3430326,5,9
2023-07-19 11:30:24.648107365+00:00,A0117,43.2511316::-7.3430951,7,9
2023-07-19 11:38:45.484733078+00:00,A0117,43.2511164::-7.3430486,5,9
2023-07-19 11:51:18.707389350+00:00,A0117,43.2515205::-7.343496,6,9
2023-07-19 11:56:55.507223766+00:00,A0117,43.2513274::-7.3437388,5,9
2023-07-19 14:16:21.578038064+00:00,A0117,43.2511009::-7.3430234,2,8
2023-07-19 14:24:21.672841613+00:00,A0117,43.2510956::-7.3430315,3,8
2023-07-19 14:32:48.359024800+00:00,A0117,43.2511163::-7.3430175,3,8
2023-07-19 15:16:11.578646756+00:00,A0117,43.2512193::-7.3431656,5,8
2023-07-19 16:39:20.512136879+00:00,A0117,43.2510968::-7.34308,3,9
2023-07-19 16:47:36.499538379+00:00,A0117,43.2510814::-7.3430869,4,8
2023-07-19 16:57:11.408935081+00:00,A0117,43.251075::-7.3430711,2,9
2023-07-19 17:08:59.454329942+00:00,A0117,43.252715::-7.3396884,4,8
2023-07-19 17:17:42.487757089+00:00,A0117,43.2513484::-7.3383054,3,8
2023-07-19 21:56:09.463169990+00:00,A0117,43.2512944::-7.3385274,9,5
2023-07-19 22:11:41.469680435+00:00,A0117,43.251236::-7.3386301,1,10
2023-07-20 00:26:17.338327486+00:00,A0117,43.2512611::-7.3385983,2,8
2023-07-20 01:03:06.419620109+00:00,A0117,43.2513239::-7.3385089,3,8
2023-07-20 08:59:41.030761990+00:00,A0117,43.2512503::-7.3385393,6,5
2023-07-20 10:21:12.421565052+00:00,A0117,43.2509028::-7.3365568,3,9
2023-07-20 10:49:04.472499476+00:00,A0117,43.2511286::-7.3369906,6,9
2023-07-20 11:04:23.690914418+00:00,A0117,43.2510778::-7.3364164,6,9
2023-07-20 11:19:46.442931370+00:00,A0117,43.2510434::-7.3365477,6,8
2023-07-20 11:36:43.093538187+00:00,A0117,43.2508491::-7.3365472,3,7
2023-07-20 11:55:19.529022278+00:00,A0117,43.2508411::-7.3365205,3,8
2023-07-20 12:27:02.749166204+00:00,A0117,43.2508092::-7.336578,6,7
2023-07-20 12:52:26.368974171+00:00,A0117,43.2507844::-7.3365888,6,8
2023-07-20 14:59:06.525791266+00:00,A0117,43.2508653::-7.3365652,4,7
2023-07-20 15:17:34.835929249+00:00,A0117,43.2508758::-7.3365373,3,6
2023-07-20 15:28:29.391503857+00:00,A0117,43.2509996::-7.3367089,3,7
2023-07-20 19:59:06.069037435+00:00,A0117,43.2512127::-7.3385945,98,3
2023-07-20 20:19:29.452678628+00:00,A0117,43.2512503::-7.3385571,3,10
2023-07-21 09:15:27.028125164+00:00,A0117,43.2515383::-7.3368065,3,11
2023-07-21 09:30:47.407095022+00:00,A0117,43.2515584::-7.3371033,7,11
2023-07-21 09:46:03.634942541+00:00,A0117,43.251553::-7.3370296,5,11
2023-07-21 10:04:27.052966438+00:00,A0117,43.250789::-7.3365773,10,9
2023-07-21 10:13:27.166007611+00:00,A0117,43.2509332::-7.336751,10,10
2023-07-21 10:21:53.588537931+00:00,A0117,43.2509006::-7.3366696,4,10
2023-07-21 10:33:59.204011091+00:00,A0117,43.2509203::-7.3366474,5,10
2023-07-21 10:56:35.101653525+00:00,A0117,43.2508761::-7.3365061,5,9
2023-07-21 11:35:41.398401245+00:00,A0117,43.250894::-7.3365922,6,10
2023-07-21 11:47:43.145931308+00:00,A0117,43.250883::-7.3366596,12,9
2023-07-21 12:01:12.918900207+00:00,A0117,43.2508656::-7.3364938,8,9
2023-07-21 12:11:36.125490668+00:00,A0117,43.2508948::-7.3365354,7,9
2023-07-21 12:21:22.948797846+00:00,A0117,43.2509151::-7.3365368,5,9
2023-07-21 12:29:35.547752419+00:00,A0117,43.2511729::-7.3366042,7,9
2023-07-21 17:30:29.201584675+00:00,A0117,43.2508992::-7.3391784,1,4
2023-07-21 17:39:36.504203739+00:00,A0117,43.2513249::-7.3383873,2,9
2023-07-21 17:44:12.129539461+00:00,A0117,43.2512607::-7.3382659,3,9
2023-07-21 17:46:10.033021620+00:00,A0117,43.2512238::-7.3382818,4,9
2023-07-21 17:55:14.563058778+00:00,A0117,43.2510913::-7.3382868,5,9
2023-07-21 17:56:38.721167078+00:00,A0117,43.2511799::-7.338435,5,9
2023-07-21 18:27:29.984163527+00:00,A0117,43.2511153::-7.3385019,10,8
2023-07-21 18:28:02.203922600+00:00,A0117,43.251163::-7.3383326,15,8
2023-07-21 18:28:25.312606054+00:00,A0117,43.2513291::-7.33845,5,9
2023-07-21 18:31:00.987083389+00:00,A0117,43.2512472::-7.3384727,7,9
2023-07-21 18:31:21.060369845+00:00,A0117,43.2513105::-7.3384938,6,8
2023-07-21 18:31:44.085345937+00:00,A0117,43.2513064::-7.3384781,9,8
2023-07-21 18:32:06.707546957+00:00,A0117,43.2512427::-7.338419,6,8
2023-07-21 18:38:13.985713495+00:00,A0117,43.2513473::-7.3385615,6,8
2023-07-21 19:49:58.379619217+00:00,A0117,43.2512227::-7.3385997,3,7
2023-07-21 20:16:48.960761954+00:00,A0117,43.2511884::-7.3386279,2,8
2023-07-21 21:15:41.560423635+00:00,A0117,43.2511515::-7.3386081,2,9
2023-07-22 08:37:20.325356834+00:00,A0117,43.2512766::-7.3385418,2,8
2023-07-22 09:00:35.870016079+00:00,A0117,43.2511449::-7.338563,3,8
2023-07-22 09:42:58.457131867+00:00,A0117,43.2519987::-7.336837,7,8
2023-07-22 09:51:32.083397806+00:00,A0117,43.2517131::-7.3363166,2,8
2023-07-22 10:06:44.681740053+00:00,A0117,43.2517433::-7.3369277,4,9
2023-07-22 10:44:41.042661978+00:00,A0117,43.250879::-7.336546,4,10
2023-07-22 12:11:01.005523798+00:00,A0117,43.2511215::-7.3372932,4,8
2023-07-22 12:25:33.099510940+00:00,A0117,43.2511324::-7.3372513,4,8
2023-07-22 13:35:36.325675549+00:00,A0117,43.2511144::-7.3371646,6,8
2023-07-22 13:50:44.183279096+00:00,A0117,43.25112::-7.3372841,8,8
2023-07-22 14:08:39.138836879+00:00,A0117,43.250893::-7.3364733,5,8
2023-07-22 14:30:55.235549933+00:00,A0117,43.2509015::-7.3365505,4,8
2023-07-22 14:46:59.975410825+00:00,A0117,43.2509652::-7.3366092,2,9
2023-07-22 15:03:49.426232703+00:00,A0117,43.2518296::-7.3363546,5,9
2023-07-22 15:19:06.142278298+00:00,A0117,43.2517288::-7.3363388,5,9
2023-07-22 17:40:25.942206229+00:00,A0117,43.2514264::-7.3379845,4,8
2023-07-22 17:48:43.263556625+00:00,A0117,43.2517144::-7.3384108,7,8
2023-07-22 17:58:43.191935121+00:00,A0117,43.2512749::-7.3384522,5,8
2023-07-22 20:04:19.201806297+00:00,A0117,43.2512521::-7.3384735,5,5
2023-07-22 20:16:36.133535080+00:00,A0117,43.2512933::-7.3385688,7,8
2023-07-22 21:56:42.964207187+00:00,A0117,43.2512769::-7.3384288,7,8
2023-07-23 01:00:47.358484085+00:00,A0117,43.2513194::-7.3385766,2,9
2023-07-23 08:49:05.920354720+00:00,A0117,43.2512777::-7.3385134,4,8
2023-07-23 10:08:42.937674129+00:00,A0117,43.251313::-7.3371872,4,8
2023-07-23 10:42:29.199298416+00:00,A0117,43.251342::-7.3371529,2,8
2023-07-23 11:01:03.973341932+00:00,A0117,43.2513135::-7.3363734,4,8
2023-07-23 11:21:27.539967108+00:00,A0117,43.2512447::-7.3363826,3,8
2023-07-23 11:46:13.896573713+00:00,A0117,43.2512871::-7.3364003,6,8
2023-07-23 12:27:12.718001394+00:00,A0117,43.2513412::-7.3363514,4,6
2023-07-23 12:38:34.198017156+00:00,A0117,43.2512739::-7.3363505,5,6
2023-07-23 13:07:27.686599742+00:00,A0117,43.2513798::-7.3363614,9,5
2023-07-23 13:24:21.056397177+00:00,A0117,43.2512185::-7.3364383,4,8
2023-07-23 13:32:46.051051677+00:00,A0117,43.2512424::-7.3365748,5,8
2023-07-23 18:12:36.565783695+00:00,A0117,43.2509525::-7.3386319,25,5
2023-07-23 18:22:55.666300572+00:00,A0117,43.2511682::-7.3384113,4,8
2023-07-23 20:31:36.445826610+00:00,A0117,43.2511987::-7.3384729,6,8
2023-07-23 21:03:59.167466255+00:00,A0117,43.2512598::-7.3386336,4,7
2023-07-23 21:12:41.367146246+00:00,A0117,43.2512353::-7.3385952,3,8
2023-07-23 21:37:41.445210757+00:00,A0117,43.2512398::-7.3385974,2,8
2023-07-23 21:51:02.533918221+00:00,A0117,43.2512628::-7.3385619,2,8
2023-07-23 23:53:07.231948273+00:00,A0117,43.2511824::-7.3386678,3,8
2023-07-24 02:32:54.626049626+00:00,A0117,43.2512042::-7.3386555,3,5
2023-07-24 03:12:28.953661234+00:00,A0117,43.2512349::-7.3385874,2,7
2023-07-24 08:49:36.227586172+00:00,A0117,43.2513018::-7.3364934,9,6
2023-07-24 08:56:43.406977055+00:00,A0117,43.2513304::-7.3364411,6,8
2023-07-24 09:31:05.941748206+00:00,A0117,43.2513609::-7.3364545,11,8
2023-07-24 09:53:37.421139186+00:00,A0117,43.2512978::-7.3363579,4,8
2023-07-24 11:11:03.599772533+00:00,A0117,43.2512562::-7.3363935,6,9
2023-07-24 11:29:38.358999424+00:00,A0117,43.2512338::-7.3364447,7,9
2023-07-24 12:21:57.009094112+00:00,A0117,43.2514996::-7.3367926,6,10
2023-07-24 14:26:01.599918267+00:00,A0117,43.2511941::-7.3363622,6,8
2023-07-24 14:54:28.434172719+00:00,A0117,43.2513365::-7.3364574,5,8
2023-07-24 15:04:44.623037377+00:00,A0117,43.251264::-7.3364136,4,8
2023-07-24 15:27:10.518346368+00:00,A0117,43.2514811::-7.336645,8,8
2023-07-24 15:50:03.428363637+00:00,A0117,43.2513912::-7.3369716,5,9
2023-07-24 15:59:19.770450800+00:00,A0117,43.2513003::-7.3369581,8,9
2023-07-24 18:55:23.386856876+00:00,A0117,43.2512654::-7.3385571,8,6
2023-07-24 20:20:20.250168475+00:00,A0117,43.2512137::-7.3385195,2,6
2023-07-24 20:41:12.883815197+00:00,A0117,43.251234::-7.3385734,3,6
2023-07-24 22:44:22.044077072+00:00,A0117,43.2510853::-7.3383293,57,4
2023-07-24 22:59:00.213790675+00:00,A0117,43.2512578::-7.3385681,2,10
2023-07-25 08:19:59.396597929+00:00,A0117,43.2511643::-7.3385505,2,8
